Year	Month	Day	Lat(y)	Long(x)	Magnitude
1977	1	28	-26.4	27.5	2.1
1977	1	28	-28	26.7	2.8
1977	1	28	-26.4	27.5	2.1
1977	1	29	-26.2	28.2	3.3
1977	1	29	-26.4	27.3	2.4
1977	1	29	-26.4	27.5	2.3
1977	1	29	-26.2	28.1	2.1
1977	1	30	-26.4	27.3	3.2
1977	2	1	-26.4	27.5	3.3
1977	2	2	-26.1	28.2	2.4
1977	2	5	-26.4	27.4	2.7
1977	2	5	-26.5	27.4	2.7
1977	2	7	-26.4	27.5	2.6
1977	2	9	-26.4	27.3	2.8
1977	2	9	-26.4	27.4	2.9
1977	2	10	-26.5	27.4	2.4
1977	2	10	-26.5	27.3	2.4
1977	2	11	-26.4	27.4	2.2
1977	2	11	-26.4	27.4	2.9
1977	2	11	-26.4	27.8	2.3
1977	2	11	-26.4	27.5	3.3
1977	2	12	-26.9	26.8	2.6
1977	2	12	-26.9	26.8	2.4
1977	2	13	-26.9	26.7	2.3
1977	2	13	-26.4	27.7	2.2
1977	2	14	-26.4	27.4	2.1
1977	2	14	-26.2	28.2	2.8
1977	2	14	-26.4	27.3	2.2
1977	2	17	-27.9	26.7	3
1977	2	17	-27	26.8	3
1977	2	18	-27.9	26.6	2.6
1977	2	20	-26.4	27.7	2.7
1977	2	21	-26.4	27.4	2.6
1977	2	23	-26.4	27.4	2.1
1977	2	25	-26.4	27.3	2.6
1977	2	25	-26.9	26.8	2.7
1977	2	28	-26.4	27.3	2.6
1977	3	2	-26.2	27.8	3
1977	3	3	-26.4	27.5	2.3
1977	3	4	-27	26.7	2.3
1977	3	4	-26.5	27.4	2.1
1977	3	4	-26.4	27.4	2.9
1977	3	5	-26	27.4	3.1
1977	3	6	-26.4	27.4	3.1
1977	3	6	-26.4	27.4	3.2
1977	3	6	-26.9	26.8	3.8
1977	3	7	-26.2	28.4	2.7
1977	3	7	-26.4	27.4	3.1
1977	3	9	-26.4	27.4	2.4
1977	3	10	-26.5	27.5	2.6
1977	3	14	-28	26.9	3.6
1977	3	14	-28	26.8	2.8
1977	3	14	-26.4	27.4	3.6
1977	3	15	-26.4	27.4	3.1
1977	3	16	-26.4	27.4	2.4
1977	3	16	-26.4	27.4	2.1
1977	3	18	-28	26.6	2.6
1977	3	19	-26.6	27.4	2.4
1977	3	20	-29.5	25	2.7
1977	3	22	-27	26.7	2.7
1977	3	23	-29.5	25	2.4
1977	3	23	-26.4	27.4	2.9
1977	3	25	-26.5	27.5	2.3
1977	3	26	-26.4	27.3	2.6
1977	3	27	-26.4	27.5	2.7
1977	3	27	-26.4	27.4	2.8
1977	3	28	-26.3	27.7	1.9
1977	3	28	-26.4	27.4	2
1977	3	29	-26.4	27.4	2.6
1977	3	30	-26.8	27	2.6
1977	3	30	-27.9	26.6	3
1977	3	30	-26.4	27.4	2.7
1977	3	30	-26.4	27.4	2.8
1977	3	30	-26.2	28.3	2.1
1977	3	31	-27	26.5	2.5
1977	3	31	-26.8	26.8	2.8
1977	4	1	-26.2	28.3	3.1
1977	4	1	-26.3	28.3	3.4
1977	4	2	-26.9	26.8	2.6
1977	4	2	-26.4	27.4	2.7
1977	4	2	-27	26.8	2.3
1977	4	3	-26.4	27.5	3
1977	4	3	-27	26.9	3.3
1977	4	4	-26.4	27.6	2
1977	4	4	-27	26.8	2.2
1977	4	5	-26.4	27.3	2.6
1977	4	7	-26.9	26.7	3.3
1977	4	7	-27	26.7	5.2
1977	4	7	-26.4	27.3	3.3
1977	4	7	-26.5	27.4	2.6
1977	4	11	-26.4	27.4	2.6
1977	4	11	-26.4	27.4	2.6
1977	4	12	-26.4	27.6	2.9
1977	4	12	-26.9	26.7	2.7
1977	4	12	-29.6	24.9	2.1
1977	4	13	-26.5	27.4	2.6
1977	4	13	-28.1	26.9	2.3
1977	4	13	-26.2	27.8	3.1
1977	4	14	-26.2	28.3	2.3
1977	4	15	-26.5	27.4	2.3
1977	4	15	-27	26.7	2.9
1977	4	16	-26.3	28.3	2.9
1977	4	16	-28.1	26.8	2.3
1977	4	16	-26.4	27.5	3.2
1977	4	16	-26.9	26.7	2.5
1977	4	18	-26.5	27.4	2.5
1977	4	18	-26.3	28.3	2.1
1977	4	19	-26.5	27.5	2.7
1977	4	19	-26.9	26.8	3.1
1977	4	19	-26.9	26.8	2.5
1977	4	21	-26.1	28.3	2.4
1977	4	21	-26.3	27.9	2.3
1977	4	22	-26.4	27.4	3.3
1977	4	22	-26.4	27.7	2.3
1977	4	23	-26.4	27.4	2.6
1977	4	23	-26.4	27.4	3
1977	4	23	-26.3	28.3	2.9
1977	4	23	-26.9	26.8	2.4
1977	4	23	-26.3	28.4	1.8
1977	4	24	-26.3	28.2	2.3
1977	4	24	-26.4	27.3	2.8
1977	4	25	-26.3	27.7	2.6
1977	4	25	-26.5	27.3	3.2
1977	4	26	-26.2	28.2	1.9
1977	4	26	-26.4	27.6	2.5
1977	4	26	-26.9	26.6	3.5
1977	4	26	-27.9	26.5	2.4
1977	4	27	-26.5	27.5	3.6
1977	4	27	-27.7	26.4	2.4
1977	4	28	-28.3	27	2.7
1977	4	28	-26.5	27.5	2.7
1977	4	28	-26.4	27.5	2.2
1977	4	29	-26.5	27.5	2.2
1977	4	29	-26.5	27.5	2.3
1977	4	29	-26.4	27.5	2.3
1977	4	29	-26.4	27.4	2.5
1977	4	29	-28	26.7	3.3
1977	4	30	-26.5	27.5	2.5
1977	4	30	-26.5	27.4	2.7
1977	4	30	-28.1	26.9	3.2
1977	5	1	-26.3	27.8	2.3
1977	5	1	-26.4	27.9	2.2
1977	5	2	-26.1	27.8	2.9
1977	5	2	-26.4	27.4	2.6
1977	5	3	-26.4	27.5	3
1977	5	4	-26.4	27.3	2.7
1977	5	4	-26.9	26.8	2.6
1977	5	4	-26.9	26.8	3
1977	5	5	-26.4	27.4	2.4
1977	5	5	-26.4	27.4	2.5
1977	5	6	-26.4	27.4	2.2
1977	5	6	-26.2	28.3	2.1
1977	5	6	-26.4	27.4	2.1
1977	5	8	-28	26.8	2.2
1977	5	11	-26.3	27.4	3
1977	5	11	-26.4	27.4	2.1
1977	5	12	-26.9	26.7	2.3
1977	5	12	-26.4	27.4	3.6
1977	5	12	-28	26.7	3.2
1977	5	13	-26.4	27.1	3.2
1977	5	13	-26.4	27.4	3
1977	5	13	-26.3	27.5	2.5
1977	5	14	-26.3	27.4	2.1
1977	5	16	-26.4	27.4	2.8
1977	5	18	-26.3	27.3	3.3
1977	5	20	-26.3	27.3	3.7
1977	5	20	-26.3	27.3	3.1
1977	5	20	-26.3	27.3	3.3
1977	5	21	-26.5	27.4	2.9
1977	5	26	-26.4	27.2	3
1977	5	28	-26.5	27.5	2.7
1977	5	29	-28	26.7	2.4
1977	5	29	-26.5	27.4	2.1
1977	5	29	-26.4	27.7	2.3
1977	5	29	-26.9	26.9	2.6
1977	5	30	-26.3	28.3	2.9
1977	5	30	-27.9	26.4	2.6
1977	5	30	-26.4	27.3	1.9
1977	5	30	-26.4	27.5	1.9
1977	6	3	-26.5	27.3	2
1977	6	5	-26.3	28.2	3.1
1977	6	6	-26.2	27.9	2.2
1977	6	7	-26.2	27.8	1.9
1977	6	7	-26.9	26.8	3
1977	6	7	-29.7	24.4	4.5
1977	6	9	-26.4	27.5	2.6
1977	6	9	-26.2	28	2.8
1977	6	10	-26.9	26.6	3
1977	6	10	-28.1	26.9	2.7
1977	6	11	-26.5	27.4	2.9
1977	6	12	-28.2	27	2.3
1977	6	13	-26.3	28.2	3.3
1977	6	14	-26.5	27.5	2.9
1977	6	14	-26.4	27.2	2.6
1977	6	14	-26.3	28.3	2.1
1977	6	15	-26.4	28.4	3.1
1977	6	15	-28	26.9	3.6
1977	6	15	-26.3	27.5	2.5
1977	6	17	-26.1	27.7	2.5
1977	6	17	-26.5	27.4	2.5
1977	6	17	-26.5	27.3	2.6
1977	6	18	-26.5	27.4	2.7
1977	6	18	-26.3	28.4	1.6
1977	6	18	-26.9	27	2.1
1977	6	19	-26.2	27.8	2.2
1977	6	19	-26.5	27.6	2.2
1977	6	20	-26.4	27.4	3.7
1977	6	21	-29.5	25.4	2.8
1977	6	21	-27	26.9	3.1
1977	6	21	-29.4	24.9	2.6
1977	6	23	-26.4	27.4	3.6
1977	6	23	-26.4	27.4	2.6
1977	6	23	-26.4	27.5	2.8
1977	6	24	-26.2	27.9	2.3
1977	6	24	-26.3	28.3	1.6
1977	6	24	-26.4	27.5	2.7
1977	6	24	-26.4	27.4	2.8
1977	6	25	-26.3	28.4	2.1
1977	6	25	-26.3	27.7	2.5
1977	6	25	-26.2	27.9	2.7
1977	6	28	-29.5	25.2	2.7
1977	6	29	-26.5	27.4	2.7
1977	6	29	-26.4	27.4	3.1
1977	6	30	-26.5	27.7	2.3
1977	6	30	-26.2	27.8	2.6
1977	7	1	-26.4	27.4	3
1977	7	1	-26.4	27.9	2.5
1977	7	1	-26.4	27.3	3.1
1977	7	1	-26.2	28.3	2.4
1977	7	1	-26.3	28.4	2.4
1977	7	2	-26.1	27.8	2.9
1977	7	2	-26.4	27.8	2.6
1977	7	2	-28.1	26.8	2.8
1977	7	4	-26.2	27.8	3.2
1977	7	4	-26.4	27.4	1.9
1977	7	4	-26.4	27.4	3.4
1977	7	5	-26.4	27.9	3
1977	7	5	-26.4	25.5	3.2
1977	7	6	-26.4	27.4	2.3
1977	7	6	-26.4	27.6	2.5
1977	7	6	-27	26.8	2.9
1977	7	7	-26.9	26.8	2.6
1977	7	8	-28.1	27.1	2.4
1977	7	8	-26.9	26.8	2.6
1977	7	8	-26.2	28.3	3
1977	7	8	-26.2	28.3	2.3
1977	7	9	-26.4	27.3	2.7
1977	7	9	-26.4	27.5	2.5
1977	7	9	-26.4	27.5	2.3
1977	7	9	-26.4	27.4	2.4
1977	7	10	-29.5	25.1	3.3
1977	7	11	-26.4	27.3	3.1
1977	7	11	-26.4	27.4	2.3
1977	7	11	-26.6	27.6	2.1
1977	7	11	-26.4	27.4	2.4
1977	7	11	-26.9	26.8	3.6
1977	7	12	-27	26.7	2.8
1977	7	12	-26.4	27.5	2
1977	7	13	-29.6	25	2.4
1977	7	14	-26.5	27.2	2.2
1977	7	15	-26.4	27.4	2.7
1977	7	15	-26.4	27.4	2.1
1977	7	15	-26.2	27.7	2.4
1977	7	15	-26.4	27.5	2.2
1977	7	15	-26.4	27.4	2.3
1977	7	15	-26.4	27.6	2.2
1977	7	17	-26.5	27.4	2.7
1977	7	17	-26.3	28.3	3
1977	7	17	-27	26.8	2.4
1977	7	17	-26.4	27.4	2.6
1977	7	17	-28.1	27.2	2.5
1977	7	18	-26.4	27.7	3.2
1977	7	18	-26.4	27.4	3.1
1977	7	18	-26.4	27.5	2
1977	7	20	-26.4	27.4	2.7
1977	7	20	-26.3	28.3	3.7
1977	7	20	-26.6	27.3	2.7
1977	7	20	-26.4	27.4	2.8
1977	7	20	-26.3	28.3	2.7
1977	7	21	-28	26.7	2.4
1977	7	21	-27.3	26.4	2.9
1977	7	21	-27.1	26.7	2.3
1977	7	21	-26.3	28.2	2.2
1977	7	22	-26.4	27.5	2
1977	7	22	-26.4	27.4	2.4
1977	7	22	-26.5	27.5	2
1977	7	22	-26.5	27.4	2.3
1977	7	22	-26.4	27.6	2.3
1977	7	23	-26.4	27.4	3
1977	7	23	-26.5	27.9	2
1977	7	23	-26.4	27.4	2.2
1977	7	23	-27	26.8	2.2
1977	7	24	-26.5	27.5	2.4
1977	7	24	-26.5	27.5	3.7
1977	7	25	-27.9	26.5	2.7
1977	7	25	-26.4	27.8	2.6
1977	7	26	-26.4	27.4	2.7
1977	7	26	-26.5	27.6	2.2
1977	7	26	-26.3	27.3	3.5
1977	7	28	-26.3	27.7	2.3
1977	7	28	-26.1	27.7	2.5
1977	7	28	-26.4	27.4	2.2
1977	7	28	-26.5	27.4	2.2
1977	7	30	-26.3	27.6	3.1
1977	7	30	-28.1	26.9	3.1
1977	7	30	-26.9	26.8	2.8
1977	7	31	-26.9	26.7	2.5
1977	8	2	-26.4	27.4	4.3
1977	8	2	-26.3	28	3.1
1977	8	2	-26.4	27.5	2.2
1977	8	2	-26.5	27.4	2.6
1977	8	2	-26.4	27.4	3.4
1977	8	2	-26.4	27.4	2.7
1977	8	2	-26.9	26.7	2.3
1977	8	3	-26.5	27.4	1.9
1977	8	3	-26.4	27.4	2.4
1977	8	4	-26.4	27.4	2.5
1977	8	4	-28.1	26.8	3.1
1977	8	5	-26.6	27.4	3
1977	8	6	-26.6	27.5	2.2
1977	8	6	-26.4	27.4	2.9
1977	8	7	-26.5	27.4	2.5
1977	8	7	-26.9	26.7	2.8
1977	8	7	-29.6	25.1	2.7
1977	8	8	-26.4	27.4	2.5
1977	8	8	-27	26.9	3
1977	8	8	-28.1	26.8	2.5
1977	8	9	-26.4	27.7	2.3
1977	8	9	-26.1	27.9	2.1
1977	8	9	-26.1	27.8	2
1977	8	9	-26.4	27.3	2.1
1977	8	10	-26.4	27.4	2.1
1977	8	10	-26.5	27.3	2.3
1977	8	11	-26.4	27.3	2.6
1977	8	11	-26.4	27.3	2.9
1977	8	11	-26.2	28.2	2.4
1977	8	11	-26.5	27.4	2.1
1977	8	12	-26.4	27.5	2.5
1977	8	12	-26.4	27.4	2.5
1977	8	12	-26.4	27.4	2.2
1977	8	12	-26.4	27.7	3.2
1977	8	12	-26.8	26.9	2.4
1977	8	12	-26.4	27.6	2.7
1977	8	14	-26.4	27.8	3
1977	8	14	-26.4	27.4	3
1977	8	15	-26.8	26.9	2.4
1977	8	16	-26.8	27	3
1977	8	16	-28.1	26.8	2.8
1977	8	17	-26.1	27.7	2
1977	8	17	-28.2	26.9	3
1977	8	18	-26.4	27.2	2.7
1977	8	19	-26.2	27.9	2.5
1977	8	19	-26.4	27.4	2.1
1977	8	19	-26.4	27.4	3.2
1977	8	19	-26.4	27.4	2.8
1977	8	19	-26.3	28.4	2.1
1977	8	20	-26.8	26.9	2.7
1977	8	20	-26.8	27	2.6
1977	8	20	-26.5	27.4	2.4
1977	8	22	-28.1	26.8	3.1
1977	8	22	-26.3	27.1	3.3
1977	8	23	-26.1	27.8	2.3
1977	8	23	-26	27	3.5
1977	8	24	-26.4	27.4	3.3
1977	8	25	-26.4	27.3	2.1
1977	8	25	-26.4	27.4	2.1
1977	8	26	-26.2	28.2	3
1977	8	26	-28	26.8	2.8
1977	8	27	-26.2	28.2	2.5
1977	8	27	-26.2	28.3	2.7
1977	8	28	-26.6	28.2	2.4
1977	8	29	-26.4	27.4	3.2
1977	8	30	-26.4	27.5	3.6
1977	8	30	-27.7	26.8	2.2
1977	8	30	-26.4	27.4	2.6
1977	8	30	-26.4	27.5	2.5
1977	8	31	-26.4	27.4	2.7
1977	8	31	-26.3	27.6	2.5
1977	8	31	-28.5	26.6	3.2
1977	9	1	-26.4	27.3	3
1977	9	1	-26.5	27.5	2.1
1977	9	2	-26.9	26.8	3.5
1977	9	2	-28.1	26.9	2.8
1977	9	2	-26.4	27.4	3.8
1977	9	3	-26.5	27.3	2.2
1977	9	4	-26.4	27.4	3.8
1977	9	5	-26.2	27.8	2.5
1977	9	5	-26.4	27.5	2.8
1977	9	5	-26.4	27.5	3
1977	9	7	-26.3	27.6	2.8
1977	9	7	-26.4	27.4	2.9
1977	9	8	-26.8	27.1	2.3
1977	9	10	-26.3	28.4	3.2
1977	9	13	-26.2	28.3	2.7
1977	9	13	-28.1	26.9	2.5
1977	9	15	-26.4	27.1	3.1
1977	9	15	-26.2	27.9	2.2
1977	9	15	-26.4	27.4	3.2
1977	9	15	-26.4	27.3	2.8
1977	9	16	-26.2	28.3	2.4
1977	9	16	-26.8	26.9	2.3
1977	9	16	-26.4	27.4	2.7
1977	9	16	-26.2	28.3	2.3
1977	9	17	-26.3	27.6	2.9
1977	9	17	-26.4	27.4	4.1
1977	9	17	-26.5	27.4	2.5
1977	9	19	-26.2	28.2	3.9
1977	9	20	-26.8	26.8	2.6
1977	9	20	-26.8	26.8	3
1977	9	20	-26.4	27.6	4
1977	9	25	-28.1	26.8	2.6
1977	9	26	-26.2	27.2	3.3
1977	9	26	-26.9	26.7	3.4
1977	9	27	-26.9	26.7	3.3
1977	9	28	-26.1	28	2.4
1977	9	28	-26.3	27.5	2.6
1977	9	28	-26.1	28	2
1977	9	28	-26.1	27.9	2.2
1977	9	29	-26.1	27.7	2.4
1977	9	30	-27.9	26.6	2.8
1977	9	30	-28	26.8	3
1977	9	30	-26.4	27.4	2.3
1977	9	30	-26.4	27.4	2.2
1977	10	1	-26.2	28.1	3.4
1977	10	1	-26.3	27.3	2.5
1977	10	2	-26.4	27.5	3
1977	10	2	-26.2	27.9	2.5
1977	10	2	-26.4	27.8	2.3
1977	10	3	-26.4	27.4	3
1977	10	3	-26.4	27.4	3.4
1977	10	3	-26.2	27.9	2.5
1977	10	3	-26.5	27.3	2
1977	10	4	-26.4	27.4	3
1977	10	5	-26.8	27	2.3
1977	10	5	-26.4	27.4	2.7
1977	10	5	-26.5	27.3	2.4
1977	10	6	-28.1	26.9	2.7
1977	10	6	-27	26.9	3.9
1977	10	7	-26.4	27.4	2.7
1977	10	7	-26.4	27.4	2.8
1977	10	8	-27.2	26.4	2.5
1977	10	10	-26.4	27.3	2.5
1977	10	10	-26.4	27.4	2.8
1977	10	11	-26.3	28.4	2.2
1977	10	11	-26.8	27.1	2.3
1977	10	11	-28	26.8	3
1977	10	12	-26.5	27.3	2.5
1977	10	12	-27	26.8	2.5
1977	10	12	-26.5	27.4	2.5
1977	10	12	-28.1	27	2.4
1977	10	13	-26.4	27.4	3.2
1977	10	13	-26.5	27.4	3.4
1977	10	13	-26.5	27.5	2.2
1977	10	13	-26.9	26.8	3
1977	10	13	-26.8	27	2.3
1977	10	15	-26.4	27.4	2.7
1977	10	15	-28	26.9	2.7
1977	10	15	-28.1	26.9	2.4
1977	10	15	-26.4	27.3	3.4
1977	10	15	-28.1	26.9	3.1
1977	10	15	-26.5	27.4	2.5
1977	10	16	-28	26.9	2.7
1977	10	17	-26.5	27.4	2.8
1977	10	17	-26.5	27.4	2.3
1977	10	18	-26.2	27.9	2.3
1977	10	19	-26.5	27.2	2.7
1977	10	19	-26.4	27.4	2.9
1977	10	20	-26.4	27.4	2.7
1977	10	21	-27	26.8	2.7
1977	10	21	-26.2	27.8	2.8
1977	10	21	-26.3	28.3	2.7
1977	10	23	-26.3	28.3	3
1977	10	24	-26.5	27.9	3.6
1977	10	25	-26.4	27.3	2.8
1977	10	26	-26.5	27.3	2.3
1977	10	26	-26.4	27.5	2.3
1977	10	26	-26.4	27.4	2.6
1977	10	27	-26.2	27.9	2.5
1977	10	27	-26.2	27.8	2.7
1977	10	27	-26.3	28.2	2.9
1977	10	27	-26.3	27.7	2.5
1977	10	28	-26.5	27.4	2.4
1977	10	28	-26.3	28.4	2.5
1977	10	28	-26.4	27.4	3.5
1977	10	31	-26.4	27.6	3.1
1977	10	31	-26.4	27.4	3.1
1977	10	31	-26.4	27.5	3.5
1977	10	31	-26.9	26.8	2.8
1977	10	31	-26.9	26.8	3.1
1977	11	2	-26.4	27.4	2.3
1977	11	2	-26.4	27.4	2.2
1977	11	2	-26.2	27.8	2.5
1977	11	3	-26.3	28.3	2.9
1977	11	3	-26.4	27.4	2.3
1977	11	3	-26.4	27.5	2.6
1977	11	4	-26.3	27.4	2.5
1977	11	4	-26.4	27.4	2.9
1977	11	4	-26.2	28.3	2.3
1977	11	4	-26.2	27.9	2.1
1977	11	4	-26.5	27.4	1.9
1977	11	6	-26.4	27.4	2.7
1977	11	7	-26.9	26.8	2.6
1977	11	9	-26.5	27.3	2.1
1977	11	9	-26.4	27.5	2.4
1977	11	10	-26.4	27.6	2
1977	11	11	-26.4	27.4	3
1977	11	14	-26.4	27.7	2.5
1977	11	14	-28.2	26.8	2.4
1977	11	14	-26.4	27.5	2.7
1977	11	15	-28.1	26.8	2.2
1977	11	16	-26.4	27.4	3.3
1977	11	18	-26.3	28.2	3.2
1977	11	18	-26.2	27.9	2.4
1977	11	18	-26.5	27.5	2.1
1977	11	19	-26.4	27.4	2.3
1977	11	19	-26.4	27.4	3.1
1977	11	19	-26.4	27.5	2.8
1977	11	19	-26.5	27.4	3.5
1977	11	19	-26.7	26.9	2.4
1977	11	20	-26.4	27.5	3.1
1977	11	20	-26.4	27.4	2.8
1977	11	21	-28.1	26.9	2.6
1977	11	21	-26.4	27.4	2.6
1977	11	21	-28.2	27	2.8
1977	11	21	-28.1	26.9	2.8
1977	11	22	-27	26.9	2.8
1977	11	23	-26.5	27.5	3
1977	11	24	-26.5	27.4	2.9
1977	11	25	-26.3	28.3	3.5
1977	11	27	-26.3	28.3	3.4
1977	11	28	-28.1	26.8	2.9
1977	12	1	-26.9	26.8	3.3
1977	12	2	-26.5	27.4	3
1977	12	3	-26.4	27.4	3.1
1977	12	3	-27	26.7	2.9
1977	12	4	-26.4	27.6	3.5
1977	12	6	-27	26.7	3.9
1977	12	6	-26.4	27.5	3
1977	12	7	-26.4	27.4	4
1977	12	8	-26.4	27.3	2.5
1977	12	9	-26.4	27.4	2.4
1977	12	9	-26.9	26.8	2.8
1977	12	12	-26.5	27.3	2.6
1977	12	12	-28.1	26.7	2.8
1977	12	12	-26.6	27.4	2.5
1977	12	20	-26.9	26.6	3.1
1977	12	20	-28	26.8	3.2
1977	12	20	-27.9	26.7	3.2
1977	12	24	-26.5	27.3	2.8
1977	12	27	-26.4	27.4	2.9
1977	12	28	-26.2	28.1	3.2
1978	1	3	-26.2	27.9	3.1
1978	1	6	-28	26.8	2.4
1978	1	6	-26.4	27.4	2.7
1978	1	7	-26.5	27.5	2.8
1978	1	7	-26.4	27.4	2.6
1978	1	9	-26.4	27.3	2.4
1978	1	10	-26.4	27.3	2.2
1978	1	10	-26.4	27.4	2.3
1978	1	11	-26.4	27.4	3.4
1978	1	11	-26.3	27.8	2.8
1978	1	13	-26.3	28.4	2.2
1978	1	13	-26.4	27.4	2.4
1978	1	14	-26.2	28	2.1
1978	1	14	-26.3	28.3	2.8
1978	1	16	-26.4	27.4	2.7
1978	1	16	-26.4	27.5	3
1978	1	17	-26.2	28.4	2.4
1978	1	18	-26.3	28.4	2.3
1978	1	18	-26.3	28.2	3.2
1978	1	19	-26.3	27.7	2.3
1978	1	19	-26.4	27.5	2.7
1978	1	19	-26.4	27.4	3
1978	1	19	-26.4	27.4	2.9
1978	1	19	-27	26.9	3.9
1978	1	24	-28.1	26.8	2
1978	1	25	-26.5	27.4	2.7
1978	1	25	-26.4	27.4	3.3
1978	1	26	-26.5	27.4	2.7
1978	1	27	-26.5	27.4	2.3
1978	1	27	-26.5	27.5	2.2
1978	1	28	-26	27.9	2.1
1978	1	28	-26.1	27.9	2.1
1978	1	29	-26	27.1	3.2
1978	2	1	-26.4	27.4	2.5
1978	2	1	-28	26.9	3.2
1978	2	1	-27.9	26.8	2.5
1978	2	1	-26.4	27.4	2.5
1978	2	2	-26.5	27.4	2
1978	2	2	-26.5	27.5	2.9
1978	2	3	-26.4	27.7	2.5
1978	2	3	-26.3	28.3	3.3
1978	2	3	-26.4	27.7	2
1978	2	3	-26.5	27.3	2
1978	2	3	-26.5	27.4	2.4
1978	2	4	-26.9	26.7	3.2
1978	2	4	-27	26.6	2.8
1978	2	5	-26.4	27.8	2.6
1978	2	6	-26.9	26.8	2.9
1978	2	6	-26.4	27.6	2.4
1978	2	6	-26.5	27.4	2.2
1978	2	6	-26.5	27.4	2.9
1978	2	8	-26.9	26.9	3
1978	2	10	-28	26.8	2.4
1978	2	10	-26.4	27.5	2.7
1978	2	11	-28.1	26.8	3.1
1978	2	13	-27.9	26.8	3.2
1978	2	15	-26.4	27.4	2.4
1978	2	16	-28.1	26.8	2.8
1978	2	16	-28.3	27	2.8
1978	2	16	-26.4	27.5	2.2
1978	2	16	-26.4	27.6	2.8
1978	2	17	-26.4	27.4	2.4
1978	2	18	-26.4	27.4	2.5
1978	2	18	-26.9	26.8	2.7
1978	2	18	-26.4	27.4	2.7
1978	2	18	-26.4	27.4	3.1
1978	2	18	-26.4	27.3	2.2
1978	2	18	-26.4	27.4	2.1
1978	2	18	-26.4	27.4	3.2
1978	2	19	-27	26.8	3
1978	2	19	-26.9	26.8	2.5
1978	2	21	-26.4	27.6	3.2
1978	2	21	-26.4	27.4	3.7
1978	2	21	-26.4	27.4	2.1
1978	2	21	-28.1	26.9	3.2
1978	2	21	-26.4	27.4	2.7
1978	2	22	-27.2	26.6	2.5
1978	2	22	-26.4	27.5	2.4
1978	2	22	-28	26.7	2.8
1978	2	23	-26.4	27.4	2.8
1978	2	23	-26.4	27.4	2.5
1978	2	23	-26.2	28.4	2.4
1978	2	23	-26.4	27.4	2.4
1978	2	23	-28.1	26.9	3.4
1978	2	23	-26.4	27.4	2.1
1978	2	23	-28.1	26.9	2.9
1978	2	23	-26.4	27.5	2.3
1978	2	24	-26.5	27.3	3.5
1978	2	24	-26.4	27.4	3.6
1978	2	24	-26.9	26.7	2.9
1978	2	24	-26.9	26.8	2.8
1978	2	24	-26.4	27.6	2.5
1978	2	26	-26.4	27.6	2.4
1978	2	26	-26.3	28.4	2.7
1978	2	26	-26.8	27	2.2
1978	2	27	-26.9	26.8	2.6
1978	2	27	-26.3	27.7	2.6
1978	2	27	-27	26.7	2.6
1978	2	27	-26.3	28.3	2.6
1978	2	27	-26.5	27.3	3.5
1978	2	28	-26.4	27.3	2.4
1978	2	28	-29.6	25.2	3.2
1978	2	28	-29.5	25.4	3
1978	3	1	-26.2	28.3	2.4
1978	3	1	-26.4	27.3	2.4
1978	3	1	-26.4	27.4	2.2
1978	3	3	-26.6	27.6	3
1978	3	4	-26.5	27.6	2
1978	3	6	-26.5	27.4	2.2
1978	3	6	-28.1	26.8	2.2
1978	3	6	-26.4	27.4	3.7
1978	3	6	-26.4	27.4	2.5
1978	3	7	-26.4	27.4	3
1978	3	8	-26.3	27.3	3.3
1978	3	9	-26.4	27.4	4
1978	3	10	-26.4	27.5	3.5
1978	3	10	-26.4	27.4	3.1
1978	3	10	-26.5	27.5	2.5
1978	3	11	-26.3	28.4	2.7
1978	3	11	-28.1	26.9	2.9
1978	3	11	-26.4	27.5	2.3
1978	3	11	-26.4	27.5	2.6
1978	3	11	-26.9	26.7	2.3
1978	3	15	-28	26.7	3.1
1978	3	16	-26.4	27.4	2.9
1978	3	18	-26.8	26.7	3.6
1978	3	21	-26.4	27.5	2.4
1978	3	21	-26.6	27.6	4.1
1978	3	22	-26.4	27.4	3.3
1978	3	23	-26.2	27.7	2.1
1978	3	23	-26.4	27.6	2.1
1978	3	23	-26.4	27.4	2.7
1978	3	23	-26.4	27.4	2.7
1978	3	23	-26.4	27.4	2.5
1978	3	23	-26.3	28.2	2.6
1978	3	29	-28	26.9	2.9
1978	3	29	-26.5	27.4	1.7
1978	3	29	-26.4	27.4	2.5
1978	3	30	-26.4	28.2	3.5
1978	3	31	-26.3	28.3	2.8
1978	3	31	-27	26.8	3
1978	3	31	-28.1	26.9	3.3
1978	4	1	-28.1	26.8	2.4
1978	4	1	-26.9	26.6	2.6
1978	4	2	-26.9	26.8	2.5
1978	4	6	-26.3	27.6	3
1978	4	6	-26.3	28.3	3.2
1978	4	6	-26.4	27.4	3.1
1978	4	6	-26.5	27.3	2.6
1978	4	6	-26.3	28.3	2.9
1978	4	7	-26.9	26.7	3
1978	4	7	-26.4	27.5	3.1
1978	4	7	-28	26.8	3.1
1978	4	7	-26.4	27.4	2.7
1978	4	7	-26.4	27.4	2.4
1978	4	7	-26.4	27.6	2.3
1978	4	8	-26.5	27.6	2.2
1978	4	9	-26.4	27.4	3.1
1978	4	9	-26.4	27.6	2.5
1978	4	10	-27	27	2
1978	4	12	-26.3	28.4	2.5
1978	4	12	-28	26.6	2.5
